job,event_timestamp,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
vehicle-count,1591093933157,1595497101543,1595497101598,1595497108644,1595497108693
vehicle-count,1591093930796,1595497094494,1595497094513,1595497108648,1595497108694
vehicle-count,1591093933300,1595497102593,1595497102636,1595497108648,1595497108694
vehicle-count,1591093931429,1595497096504,1595497096550,1595497108648,1595497108694
vehicle-count,1591093932681,1595497100528,1595497100576,1595497108649,1595497108695
vehicle-count,1591093932157,1595497098529,1595497098565,1595497108647,1595497108702
emergency-stop-streaming,1591093931157,1595497095485,1595497095531,1595497108758,1595497108767
emergency-stop-table,1591093930520,1595497093477,1595497093507,1595497108839,1595497108842
emergency-stop-table,1591093930796,1595497094494,1595497094513,1595497109314,1595497109338
emergency-stop-streaming,1591093930796,1595497094494,1595497094513,1595497109404,1595497109406
emergency-stop-streaming,1591093929788,1595497091472,1595497091511,1595497110301,1595497110307
